"Year","SampleWindow","Date","Site","WetlandID","Species","Egg","Larvae","JuveAdult","Call","Notes","Total","Month"
"2020","February","2/15/2020","ARWMA","31","Scaphiopus holbrookii",0,506,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Ambystoma tigrinum",1,0,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Acris gryllus",0,0,0,"2","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Pseudacris nigrita",0,0,0,"2","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Pseudacris ocularis",0,0,0,"2","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Pseudacris ornata",1,14,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Rana sphenocephala",7,27,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Scaphiopus holbrookii",0,1,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Ambystoma tigrinum",1,0,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","41","Acris gryllus",0,0,2,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","41","Pseudacris crucifer",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Acris gryllus",0,0,1,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris crucifer",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris nigrita",0,0,0,"3","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris ocularis",0,0,0,"3","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris ornata",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Rana sphenocephala",30,0,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris nigrita",0,0,0,"3","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris ocularis",0,0,0,"3","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Pseudacris ornata",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Rana sphenocephala",30,0,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","3","Ambystoma tigrinum",1,0,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","18","Pseudacris ornata",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","18","Rana sphenocephala",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","18","Pseudacris ornata",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","30","Acris gryllus",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","30","Pseudacris crucifer",0,0,0,"1","na",NA,2
"2020","February","2/15/2020","ARWMA","30","Scaphiopus holbrookii",0,200,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Acris gryllus",0,0,1,"2","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Pseudacris nigrita",0,54,0,"2","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Pseudacris ocularis",0,8,0,"2","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Rana sphenocephala",0,1,0,"0","na",NA,2
"2020","February","2/15/2020","ARWMA","31","Ambystoma tigrinum",7,0,0,"0","na",NA,2
"2020","January","1/24/2020","ARWMA","42","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","18","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","3","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","8","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","20","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","41","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Pseudacris nigrita",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Pseudacris ocularis",0,23,0,"2","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Ambystoma tigrinum",0,2,0,"0","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Pseudacris feriarum",0,0,0,"1","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Pseudacris ocularis",0,2,0,"2","na",NA,1
"2020","January","1/24/2020","ARWMA","30","Ambystoma tigrinum",0,3,0,"0","na",NA,1
"2021","April","4/7/2021","ARWMA","15","Acris gryllus",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Pseudacris nigrita",0,37,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Pseudacris ornata",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Acris gryllus",0,0,1,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Pseudacris nigrita",0,20,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","15","Rana sphenocephala",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Pseudacris feriarum",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Pseudacris nigrita",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Pseudacris ornata",0,9,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Rana sphenocephala",0,7,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Pseudacris ornata",0,8,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","8","Rana sphenocephala",0,11,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Hyla gratiosa",0,19,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris nigrita",0,22,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris ocularis",0,86,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris ornata",0,65,7,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Rana catesbeiana",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Rana sphenocephala",0,14,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Acris gryllus",0,0,1,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Hyla femoralis",0,0,1,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Hyla gratiosa",0,13,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris feriarum",0,0,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris nigrita",0,66,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris ocularis",0,90,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Pseudacris ornata",0,52,23,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Rana catesbeiana",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","20","Rana sphenocephala",0,86,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris nigrita",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris ornata",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Rana clamitans",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Rana sphenocephala",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris nigrita",0,9,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Rana clamitans",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Rana sphenocephala",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris nigrita",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Rana clamitans",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","23","Rana sphenocephala",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Acris crepitans",0,0,1,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris ocularis",0,100,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris ornata",0,19,1,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Rana sphenocephala",0,45,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris nigrita",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris ocularis",0,102,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris ornata",0,27,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Rana sphenocephala",0,65,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Hyla avivoca",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris nigrita",0,12,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris ocularis",0,150,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Pseudacris ornata",0,30,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","18","Rana sphenocephala",0,90,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Acris gryllus",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Pseudacris nigrita",0,28,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Pseudacris ocularis",0,22,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Pseudacris ornata",0,25,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Rana sphenocephala",0,15,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Acris gryllus",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Pseudacris nigrita",0,8,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Pseudacris ocularis",0,17,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Pseudacris ornata",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","10","Rana sphenocephala",0,22,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Pseudacris nigrita",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Pseudacris ornata",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Rana sphenocephala",0,15,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Pseudacris nigrita",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Pseudacris ornata",0,5,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","3","Rana sphenocephala",0,9,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Pseudacris nigrita",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Pseudacris ocularis",0,8,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Pseudacris ornata",0,5,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Rana sphenocephala",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Acris gryllus",0,1,1,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Rana sphenocephala",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Eurycea quadridigitata",0,0,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Pseudacris nigrita",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Pseudacris ocularis",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","29","Rana sphenocephala",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","41","Pseudacris crucifer",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","41","Rana sphenocephala",0,6,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","41","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","41","Pseudacris ocularis",0,4,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","41","Rana sphenocephala",0,73,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Acris crepitans",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Hyla cinerea",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Pseudacris crucifer",0,25,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Pseudacris ocularis",0,5,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Pseudacris ornata",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Rana clamitans",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Rana sphenocephala",0,18,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Ambystoma tigrinum",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Anaxyrus spp.",0,1004,0,"0","this included Anaxyrus terrestris, Anaxyrus fowleri, and Anaxyrus quercicus",NA,4
"2021","April","4/7/2021","ARWMA","34","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Hyla femoralis",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Pseudacris crucifer",0,6,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Pseudacris ocularis",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Pseudacris ornata",0,37,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Rana clamitans",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Rana sphenocephala",0,31,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Ambystoma tigrinum",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","34","Ambystoma tigrinum",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Hyla chrysoscelis",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Hyla gratiosa",0,0,1,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Pseudacris crucifer",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Pseudacris ornata",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Rana catesbeiana",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Rana sphenocephala",0,8,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Hyla cinerea",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","43","Rana sphenocephala",1,0,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Pseudacris crucifer",0,6,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Rana catesbeiana",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Rana sphenocephala",0,36,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Pseudacris crucifer",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Rana catesbeiana",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Rana sphenocephala",0,54,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","42","Ambystoma tigrinum",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Pseudacris crucifer",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Pseudacris ornata",0,23,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Rana clamitans",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Rana sphenocephala",0,3,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Acris gryllus",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Pseudacris crucifer",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Pseudacris ocularis",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Pseudacris ornata",0,12,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","32","Rana sphenocephala",1,28,4,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Pseudacris crucifer",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Pseudacris ornata",0,20,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Rana catesbeiana",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Rana sphenocephala",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Ambystoma tigrinum",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Acris gryllus",0,0,0,"3","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Pseudacris crucifer",0,3,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Pseudacris ocularis",0,6,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Pseudacris ornata",0,15,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Rana catesbeiana",0,0,0,"2","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Rana sphenocephala",0,8,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","31","Ambystoma tigrinum",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Pseudacris crucifer",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Pseudacris nigrita",0,1,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Pseudacris ocularis",0,2,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Rana sphenocephala",0,6,0,"0","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Acris gryllus",0,0,0,"1","na",NA,4
"2021","April","4/7/2021","ARWMA","30","Pseudacris crucifer",0,1,0,"0","na",NA,4
"2021","April ","4/8/2021","TWMA","2","Acris gryllus",0,0,2,"0","na",NA,NA
"2021","April ","4/8/2021","TWMA","2","Acris gryllus",0,0,4,"0","na",NA,NA
"2021","April ","4/8/2021","TWMA","6","Acris gryllus",0,0,1,"0","na",NA,NA
"2021","April ","4/8/2021","TWMA","6","Rana sphenocephala",0,12,0,"0","na",NA,NA
"2021","April ","4/8/2021","TWMA","6","Acris gryllus",0,0,6,"0","na",NA,NA
"2021","April ","4/8/2021","TWMA","6","Rana sphenocephala",0,37,0,"0","na",NA,NA
"2021","December","12/16/2021","TWMA","4","Acris gryllus",0,0,3,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","20","Rana catesbeiana",0,1,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana catesbeiana",0,5,8,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana clamitans",0,40,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana heckscheri",0,1,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana sphenocephala",0,19,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana catesbeiana",0,4,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana clamitans",0,18,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","34","Rana sphenocephala",0,16,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","10","Rana catesbeiana",0,1,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","10","Rana sphenocephala",0,2,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","10","Rana sphenocephala",0,2,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","8","Rana catesbeiana",0,11,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","8","Rana sphenocephala",0,1,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","23","Pseudacris crucifer",0,0,0,"1","na",NA,12
"2021","December","12/15/2021","ARWMA","23","Rana sphenocephala",0,4,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","18","Acris gryllus",0,0,2,"1","na",NA,12
"2021","December","12/15/2021","ARWMA","18","Rana sphenocephala",0,2,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","18","Notophthalmus perstriatus",0,0,0,"11","na",NA,12
"2021","December","12/15/2021","ARWMA","18","Acris gryllus",0,0,1,"1","na",NA,12
"2021","December","12/15/2021","ARWMA","18","Rana sphenocephala",0,1,0,"0","na",NA,12
"2021","December","12/15/2021","ARWMA","18","Notophthalmus perstriatus",0,0,1,"2","na",NA,12
"2021","December","12/15/2021","ARWMA","15","Rana sphenocephala",0,1,0,"0","na",NA,12
"2021","February","2/12/2021","TWMA","2","Pseudacris nigrita",0,0,0,"1","na",NA,2
"2021","February","2/12/2021","TWMA","2","Pseudacris nigrita",0,0,0,"1","na",NA,2
"2021","February","2/12/2021","TWMA","4","Acris gryllus",0,0,0,"1","na",NA,2
"2021","February","2/12/2021","TWMA","4","Pseudacris ornata",0,0,0,"1","na",NA,2
"2021","February","2/12/2021","TWMA","4","Rana sphenocephala",0,0,3,"1","na",NA,2
"2021","February","2/12/2021","TWMA","4","Acris gryllus",2,0,0,"0","na",NA,2
"2021","February","2/12/2021","TWMA","4","Rana sphenocephala",7,1,0,"1","na",NA,2
"2021","January","1/8/2021","ARWMA","18","Pseudacris ornata",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","18","Notophthalmus perstriatus",0,0,1,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","18","Pseudacris ornata",22,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","15","Pseudacris ornata",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","15","Pseudacris ornata",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Pseudacris ornata",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Ambystoma tigrinum",2,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Notophthalmus viridescens",0,0,1,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Pseudacris ornata",1,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","3","Ambystoma tigrinum",0,14,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","10","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","10","Pseudacris ornata",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","10","Ambystoma tigrinum",4,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","10","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","10","Pseudacris ornata",3,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","10","Rana sphenocephala",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","8","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","8","Pseudacris ornata",16,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","8","Ambystoma tigrinum",6,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","8","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","8","Pseudacris ornata",13,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","8","Ambystoma tigrinum",6,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","20","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","20","Pseudacris ornata",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","20","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","20","Pseudacris ornata",5,0,0,"2","5 masses",NA,1
"2021","January","1/8/2021","ARWMA","42","Pseudacris crucifer",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","42","Pseudacris crucifer",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Pseudacris crucifer",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Pseudacris ornata",3,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Rana sphenocephala",2,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Ambystoma tigrinum",7,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Pseudacris crucifer",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Pseudacris ornata",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","32","Rana sphenocephala",1,0,0,"0","na",NA,1
